instStructName_s;labStructName_s;thesisSchool_s;authFullName_s;title_s;defenseDate_s;language_s;committee_s;director_s;domainAllCode_s;keyword_s;nntId_id;anrProjectAcronym_s;europeanProject;uri_s
Université Grenoble Alpes [2016-2019];;;Tim Stoltmann;Development and application of a diode laser spectrometer for the measurement of isotope anomalies in carbon dioxide,Développement et applications d’un spectromètre laser dédié à la mesure des anomalies isotopiques du dioxyde de carbone;19/12/2017;en;;Samir Kassi,Erik Kerstel;phys.phys.phys-optics,spi.opti;Optical feedback,Cavity enhanced,Ring-down,Spectroscopy,Isotope,Anomaly,Carbon dioxide,Optical feedback,Cavity enhanced,Ring-down,Spectroscopy,Isotope,Anomaly,Carbon dioxide;;;;https://hal.archives-ouvertes.fr/tel-02480995
Institut National des Sciences Appliquées - Toulouse,Université Toulouse III - Paul Sabatier,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Laboratoire national des champs magnétiques intenses - Grenoble;Ecole doctorale de physique de Grenoble;Younes Henni;Magneto Raman studies of multilayer graphene and graphene boron nitride heterostructures,Grenoble-Alpes THÈSE Pour obtenir le grade de Spécialité : Physique de la Matière Condensée et du Rayonnement Études magnéto-Raman de systèmes – graphène multicouches et hétèrostructures de graphene- nitrure de bore;21/10/2016;en;;Clement Faugeras;phys;Graphene,Raman scattering,Magnetic field,Magneto-Raman;;;;https://hal.archives-ouvertes.fr/tel-01389702
Université Grenoble Alpes [2016-2019],Commissariat à l'énergie atomique et aux énergies alternatives;Institut Nanosciences et Cryogénie;École doctorale physique (Grenoble);David Luc;Unified theory of spin\, heat and charge transport,Théorie unifiée du transport de spin\, charge et chaleur;15/06/2016;en;Christopher Bauerle [Président],Aurélien Manchon [Rapporteur],André Thiaville [Rapporteur],Henri Jaffrès;Xavier Waintal,Mairbek Chshiev;phys.cond;Spin,Heat,Spintronics,Spin caloritronics,Spin caloritronique,Spintronique,Chaleur,Spin;;;;https://tel.archives-ouvertes.fr/tel-01425553
Commissariat à l'énergie atomique et aux énergies alternatives,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique;Laboratoire d'Innovation pour les Technologies des Energies Nouvelles et les nanomatériaux;École doctorale Ingénierie - matériaux mécanique énergétique environnement procédés production (Grenoble);Ognjen Hajndl;Batterie tout solide pour application automobile : processus de mise en forme et étude des interfaces,All solid-state battery for automotive application : shaping process and study of interfaces;15/03/2019;fr;Fabrice Rossignol [Président],Sylvain Franger [Rapporteur],Laurence Croguennec [Rapporteur],Virginie Viallet;Philippe Azaïs;phys.cond.cm-ms;Hot-Pressing,Lithium metal,All solid-State battery,LLZO garnet,Batterie tout-Solide,LLZO garnet,Lithium métal,Compression uniaxial à chaud;;;;https://tel.archives-ouvertes.fr/tel-02171564
Institut National de Physique Nucléaire et de Physique des Particules du CNRS,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique;Laboratoire d'Annecy de Physique des Particules;École doctorale physique (Grenoble);Thibaud Le Noblet;Background studies and design optimisation of the SuperNEMO demonstrator module : search for 2??? and 0??? decays of 116Cd into the excited states of 116Sn with NEMO-3,Étude de bruit de fond et optimisation du design du module démonstrateur de SuperNEMO : recherche des désintégrations 2??? et 0??? du Cd-116 vers les états excités du Sn-116 avec NEMO-3;26/09/2017;en;Damir Buskulic [Président],Claudio Giganti [Rapporteur],Ruben Saakyan [Rapporteur],Jaime Dawson,Edwige Tournefier,Laurent Simard,Alberto Remoto;Dominique Duchesneau;phys.nexp,phys.phys.phys-ins-det;Nuclear Physics,Particle Physics,Neutrino,Double beta decay,SuperNEMO,Neutrino,Double béta,SuperNEMO,Physique des Particules,Physique Nucléaire;;;;https://tel.archives-ouvertes.fr/tel-02127033
Commissariat à l'énergie atomique et aux énergies alternatives,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique;Laboratoire d'Innovation pour les Technologies des Energies Nouvelles et les nanomatériaux;École doctorale Ingénierie - matériaux mécanique énergétique environnement procédés production (Grenoble);Yoann Dini;Transport électronique dans les fils en nanotubes de carbone : approche expérimentale et modélisation semi-empirique,Carbon nanotube yarn electrical transport study : from experiments to semi-empirical modeling;07/10/2019;fr;Aida Todri-Sanial [Président],Anthony Ayari [Rapporteur],Marc Monthioux [Rapporteur],Krzysztof Koziol,Jérôme Faure-Vincent;Jean Dijon;phys.cond.cm-gen;Nanomaterial,Carbon nanotube,Electrical transport,Yarn,Electrical conductivity,Nanomateriaux,Nanotube de carbone,Transport électronique,Fil,Conductivité électrique;;;;https://tel.archives-ouvertes.fr/tel-02407011
Université Joseph Fourier - Grenoble 1,Centre National de la Recherche Scientifique,Universidade Federal de Santa Catarina = Federal University of Santa Catarina [Florianópolis];Centre de Recherches sur les Macromolécules Végétales;École doctorale chimie et science du vivant (Grenoble);Alexandre Gonçalves Dal -Bó;Préparation et caractérisation de nouveaux amphiphiles fonctionnalisés par des oligo-et polysaccharides,Preparation and characterization of new amphiphilic functionalized by (oligo-and polysaccharides);25/04/2011;fr;Cristiano Giacomelli [Président],Jean-Jacques Robin [Rapporteur],Nadya Da Pesce Silveira [Rapporteur],Sébastien Fort;Redouane Borsali,Valdir Soldi;phys.phys.phys-chem-ph,chim.poly;Nanoparticles,Oligo-and polysaccharides,Amphiphilic,Oligo-et polysaccharides,Amphiphiles,Nanoparticles;;;;https://tel.archives-ouvertes.fr/tel-00604432
Université Joseph Fourier - Grenoble 1,Institut National de la Recherche Agronomique,Commissariat à l'énergie atomique et aux énergies alternatives,Centre National de la Recherche Scientifique;Laboratoire de physiologie cellulaire végétale;;Anne-Cécile Reymann;Dynamique des réseaux d'actine d'architecture contrôlée.;11/07/2011;fr;;Laurent Blanchoin;phys.phys.phys-bio-ph;Contractility,Actin,Myosin,Micropatterning,Cell motility;;;;https://tel.archives-ouvertes.fr/tel-00686015
Institut National de Physique Nucléaire et de Physique des Particules du CNRS,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique;Laboratoire d'Annecy de Physique des Particules;École doctorale physique (Grenoble);Louis Helary;Recherche de technicouleur avec l'expérience ATLAS. Développement d'outils et étude des performances du calorimètre à argon liquide,Looking for Technicolor using ATLAS. Tools development and performances study of the Liquid Argon Calorimeter.;09/12/2011;fr;Yannis Karyotakis [Président],Yves Sirois [Rapporteur],Emmanuel Monnier [Rapporteur],Henri Bachacou,Lane Kenneth,Nicolas Berger;Isabelle Wingerter Seez;phys.astr;Technicolor,HV,Jet energy resolution,Di-boson,High Voltage,Data quality,ATLAS,LAr calorimeter,LHC,Wgamma,Di-boson,Wgamma,Technicouleur,Haute Tension,Résolution en énergie des jets,Contrôle de la qualité des données,Calorimètre à argon liquide,ATLAS,LHC;;;;https://tel.archives-ouvertes.fr/tel-00673341v2
Université Joseph Fourier - Grenoble 1,Centre National de la Recherche Scientifique;Laboratoire Interdisciplinaire de Physique [Saint Martin d’Hères];École Doctorale de Physique;Alexandre Nicolas;The Flow of Amorphous Solids: Elastoplastic Models and Mode-Coupling Approach,Écoulements de solides amorphes : modélisation élastoplastique et théorie de couplage de modes;08/10/2014;en;Matthias FUCHS,Olivier POULIQUEN,Stéphane ROUX (rapporteur),Peter SOLLICH (rapporteur),Gioacchino VIGGIANI (président de jury);Jean-Louis BARRAT;phys.cond.cm-scm,phys.cond.cm-ms,phys.meca.mema;Amorphous solids,Elastoplastic,Microchannel,Glass,Jammed solids,Foams,Dynamical heterogeneities,Solides désordonnés,Élasto-plastique,Verre,Solides mous,Émulsions,Mousses,Hétérogénéités dynamiques;;;;https://tel.archives-ouvertes.fr/tel-01087018
Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Département de Chimie Moléculaire;École doctorale chimie et science du vivant (Grenoble);Long Le Quang;TiO2/[Ru(bpy)3]2+ based hybrid nanomaterials associated with [Cr(ttpy)2]3+ or [Mn(ttpy)(CO)3Br] or pyrrole moiety : Synthesis\, spectroscopic studies and applications in solar energy conversion,Nanomatériaux hybrides TiO2/[Ru(bpy)3]2+ associés à [Cr(ttpy)2]3+ ou [Mn(ttpy)(CO)3Br] ou au pyrrole : synthèse\, études spectroscopiques et applications pour la conversion de l'énergie solaire;21/12/2017;en;Cyrille Train [Président],Fabien Miomandre [Rapporteur],Belén Albela [Rapporteur],Hynd Remita;Jérôme Chauvin,Vincent Maurel;chim.inor,chim.coor,chim.cata,chim.mate,phys.phys.phys-chem-ph;Photoelectrode,EPR spectroscopy,Photophysics,TiO2 nanoparticles,Photoinduced electron transfer,CO2 reduction,Nanoparticules de TiO2,Transfert d’électron photoinduit,Réduction du CO2,Photophysique,Spectroscopie RPE,Photoelectrode;;;;https://tel.archives-ouvertes.fr/tel-01758030
Commissariat à l'énergie atomique et aux énergies alternatives,Centre National de la Recherche Scientifique;Institut de Recherche Interdisciplinaire de Grenoble;École doctorale physique (Grenoble);Rome?o Juge;Exploring different facets of magnetic skyrmion nucleation and dynamics in ultra-thin films,Nucléation et dynamique de skyrmions magnétiques dans des films ultra-minces;29/01/2020;en;Dafiné Ravelosona [Président],André Thiaville [Rapporteur],Joo-Von Kim [Rapporteur],Laurent Ranno;Gilles Gaudin,Olivier Boulle;phys.cond.cm-ms;Spintronics,Skyrmion,Dzyaloshinskii-Moriya interaction,Current-Induced dynamics,Thin films,Films minces,Spintronique,Dynamique induite par le courant,Intéraction de Dzyaloshinskii-Moriya,Skyrmion;;;;https://tel.archives-ouvertes.fr/tel-02947020
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Baptiste Jadot;Coherent long-range transport of entangled electron spins,Transport cohérent à longue distance de spin électroniques intriqués;18/02/2020;en;Alexia Auffeves-Garnier [Président],Thomas Ihn [Rapporteur],Patrice Bertet [Rapporteur],Jean-Michel Raimond;Tristan Meunier;phys.cond.cm-ms;Spin,Entanglement,Qubit,Spin,Intrication,Qubit;;;;https://tel.archives-ouvertes.fr/tel-02947700
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Everton Arrighi;Time-resolved measurements of collective effects in quantum conductors,Mesures résolues en temps des effets collectifs dans les conducteurs quantiques;07/02/2020;en;Serge Florens [Président],Masaya Kataoka [Rapporteur],Gwendal Fève [Rapporteur],Anne Anthore,Xavier Waintal;Christopher Bauerle;phys.cond.cm-msqhe;Quantum optics,Single electrons,Nanotechnology,Optique quantique,Electrons unique,Nanotechnologie;;;;https://tel.archives-ouvertes.fr/tel-02946584
Centre National de la Recherche Scientifique;Laboratoire Interdisciplinaire de Physique [Saint Martin d’Hères];École doctorale physique (Grenoble);Mehdi Inglebert;Blood flow in biomimetics microchanels,Ecoulements sanguins en microcanaux biomimétiques : étude de la fonction endothéliale;19/02/2020;en;Antoine Delon [Président],Debora Angeloni [Rapporteur],Julien Husson [Rapporteur],Abdul I. Barakat,Jeanette A.M. Maier;Lionel Bureau,Chaouqi Misbah;phys.meca.biom;Endothelium,Microfluidics,Red blood cell,Cell interactions,Glycocalyx,Mecanotransduction,Endothélium,Microfluidique,Globules rouges,Intéractions cellulaires,Glycocalyx,Mécanotransduction;;;;https://tel.archives-ouvertes.fr/tel-02951960
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Julian Wechs;Multipartite causal relations in quantum theory,Relations causales multipartites en théorie quantique;09/03/2020;en;Pablo Arrighi [Président],Caslav Brukner [Rapporteur],Nicolas Brunner,Simon Perdrix,Aurelien Drezet;Cyril Branciard,Alexia Auffeves-Garnier,Mehdi Mhalla;phys.qphy;Quantum foundations,Quantum information,Quantum causality,Causal relations,Quantum correlations,Process matrices,Fondements de la mécanique quantique,Information quantique,Causalité quantique,Relations causales,Corrélations quantiques,Matrices de processus;;;;https://tel.archives-ouvertes.fr/tel-02949496
Université Grenoble Alpes [2016-2019];Institut de Recherche Interdisciplinaire de Grenoble;Physique de Grenoble;Anaïs Francheteau;Superconducting Silicon On Insulator and silicide-based superconducting MOSFET for quantum technologies,Supraconductivité du Silicium sur Isolant et MOSFET supraconducteur à base de siliciure pour les technologies quantiques;18/12/2017;en;Thierry Klein (Président),Dominique Mailly (Rapporteur),Romain Danneau [Rapporteur],Hélène Le Sueur,Francesca Chiodi;François Lefloch,Christophe Marcenat (co-directeur);phys.cond.cm-msqhe,phys.cond.cm-s,spi.nano;MOSFET transistor,Silicon,Superconductivity,Quantum nanoelectronics,Transistor MOSFET,Silcium,Supraconductivité,Nanoélectronique quantique;;;;https://hal.archives-ouvertes.fr/tel-01740597
Institut National de Recherche en Informatique et en Automatique,Université Pierre Mendès France - Grenoble 2,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology;Inria Grenoble - Rhône-Alpes,Laboratoire Jean Kuntzmann;Mathématiques\, Sciences et Technologies de l'Information (Informatique);Antoine Deleforge;Acoustic Space Mapping: A Machine Learning Approach to Sound Source Separation and Localization,Projection d'espaces acoustiques: une approche par apprentissage automatisé de la séparation et de la localisation;26/11/2013;en;Jonathon Chambers (rapporteur),Rémi Gribonval (rapporteur),Geoff MacLachlan (examinateur),Florence Forbes (examinateur),Laurent Girin (président),Radu Horaud (directeur);Radu Horaud(radu.horaud@inria.fr);info.info-lg,spi.acou,phys.meca.acou,spi.signal,info.info-ts;Source separation,Sound-source localization,Gaussian mixture models,Séparation de sources,Localisation de source sonore,Modèles de mélange Gaussien,Regression;;;;https://tel.archives-ouvertes.fr/tel-00913965
VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation\, santé animale\, sciences agronomiques et de l'environnement,Institut polytechnique de Grenoble - Grenoble Institute of Technology,IMAG,Centre National de la Recherche Scientifique,Université Joseph Fourier - Grenoble 1;Techniques de l'Ingénierie Médicale et de la Complexité - Informatique\, Mathématiques et Applications\, Grenoble - UMR 5525;;Marie Rebouah;Anisotropic stress softening and viscoelasticity in rubber like materials and architectured materials,Adoucissement et viscoélasticité anisotrope dans les élastomères et matériaux architecturés.;23/09/2014;en;;Grégory Chagnon;phys.meca.mema;Filles silicone,Mullins effect,Permanent set,Viscoelasticty,Architectured materials,Finite element implementation,Silicone chargé,Effet Mullins,Déformation résiduelle,Viscoélasticité,Matériaux architecturés,Implantation éléments finis;;;;https://hal.archives-ouvertes.fr/tel-02053003
